graph_type,n,num_nodes,num_edges,algorithm,time_ns,num_colors
"Grafo Bipartito K(n,n)",22,44,484,Greedy,249750,2
"Grafo Bipartito K(n,n)",22,44,484,Welsh-Powell,278625,2
"Grafo Bipartito K(n,n)",23,46,529,Greedy,275709,2
"Grafo Bipartito K(n,n)",23,46,529,Welsh-Powell,303625,2
"Grafo Bipartito K(n,n)",24,48,576,Greedy,294333,2
"Grafo Bipartito K(n,n)",24,48,576,Welsh-Powell,325958,2
"Grafo Bipartito K(n,n)",25,50,625,Greedy,318959,2
"Grafo Bipartito K(n,n)",25,50,625,Welsh-Powell,351917,2
"Grafo Bipartito K(n,n)",26,52,676,Greedy,342041,2
"Grafo Bipartito K(n,n)",26,52,676,Welsh-Powell,376208,2
"Grafo Bipartito K(n,n)",27,54,729,Greedy,368208,2
"Grafo Bipartito K(n,n)",27,54,729,Welsh-Powell,407750,2
"Grafo Bipartito K(n,n)",28,56,784,Greedy,394417,2
"Grafo Bipartito K(n,n)",28,56,784,Welsh-Powell,438042,2
"Grafo Bipartito K(n,n)",29,58,841,Greedy,423292,2
"Grafo Bipartito K(n,n)",29,58,841,Welsh-Powell,457208,2
"Grafo Bipartito K(n,n)",30,60,900,Greedy,457208,2
"Grafo Bipartito K(n,n)",30,60,900,Welsh-Powell,485541,2
"Grafo Bipartito K(n,n)",31,62,961,Greedy,475125,2
"Grafo Bipartito K(n,n)",31,62,961,Welsh-Powell,515041,2
"Grafo Bipartito K(n,n)",32,64,1024,Greedy,531583,2
"Grafo Bipartito K(n,n)",32,64,1024,Welsh-Powell,549542,2
"Grafo Bipartito K(n,n)",33,66,1089,Greedy,545875,2
"Grafo Bipartito K(n,n)",33,66,1089,Welsh-Powell,577833,2
"Grafo Bipartito K(n,n)",34,68,1156,Greedy,573583,2
"Grafo Bipartito K(n,n)",34,68,1156,Welsh-Powell,609958,2
"Grafo Bipartito K(n,n)",35,70,1225,Greedy,607125,2
"Grafo Bipartito K(n,n)",35,70,1225,Welsh-Powell,650333,2
"Grafo Bipartito K(n,n)",36,72,1296,Greedy,640542,2
"Grafo Bipartito K(n,n)",36,72,1296,Welsh-Powell,679917,2
"Grafo Bipartito K(n,n)",37,74,1369,Greedy,676166,2
"Grafo Bipartito K(n,n)",37,74,1369,Welsh-Powell,715291,2
"Grafo Bipartito K(n,n)",38,76,1444,Greedy,705292,2
"Grafo Bipartito K(n,n)",38,76,1444,Welsh-Powell,757667,2
"Grafo Bipartito K(n,n)",39,78,1521,Greedy,734375,2
"Grafo Bipartito K(n,n)",39,78,1521,Welsh-Powell,780292,2
"Grafo Bipartito K(n,n)",1,2,1,Greedy,6208,2
"Grafo Bipartito K(n,n)",1,2,1,Welsh-Powell,6667,2
"Grafo Bipartito K(n,n)",2,4,4,Greedy,7167,2
"Grafo Bipartito K(n,n)",2,4,4,Welsh-Powell,10125,2
"Grafo Bipartito K(n,n)",3,6,9,Greedy,10625,2
"Grafo Bipartito K(n,n)",3,6,9,Welsh-Powell,14875,2
"Grafo Bipartito K(n,n)",4,8,16,Greedy,15042,2
"Grafo Bipartito K(n,n)",4,8,16,Welsh-Powell,20292,2
"Grafo Bipartito K(n,n)",5,10,25,Greedy,20250,2
"Grafo Bipartito K(n,n)",5,10,25,Welsh-Powell,26625,2
"Grafo Bipartito K(n,n)",6,12,36,Greedy,27542,2
"Grafo Bipartito K(n,n)",6,12,36,Welsh-Powell,35708,2
"Grafo Bipartito K(n,n)",7,14,49,Greedy,34458,2
"Grafo Bipartito K(n,n)",7,14,49,Welsh-Powell,43667,2
"Grafo Bipartito K(n,n)",8,16,64,Greedy,47541,2
"Grafo Bipartito K(n,n)",8,16,64,Welsh-Powell,54083,2
"Grafo Bipartito K(n,n)",9,18,81,Greedy,52375,2
"Grafo Bipartito K(n,n)",9,18,81,Welsh-Powell,64125,2
"Grafo Bipartito K(n,n)",10,20,100,Greedy,61208,2
"Grafo Bipartito K(n,n)",10,20,100,Welsh-Powell,74875,2
"Grafo Bipartito K(n,n)",11,22,121,Greedy,72625,2
"Grafo Bipartito K(n,n)",11,22,121,Welsh-Powell,90375,2
"Grafo Bipartito K(n,n)",12,24,144,Greedy,83875,2
"Grafo Bipartito K(n,n)",12,24,144,Welsh-Powell,99291,2
"Grafo Bipartito K(n,n)",13,26,169,Greedy,96459,2
"Grafo Bipartito K(n,n)",13,26,169,Welsh-Powell,112333,2
"Grafo Bipartito K(n,n)",14,28,196,Greedy,109792,2
"Grafo Bipartito K(n,n)",14,28,196,Welsh-Powell,127417,2
"Grafo Bipartito K(n,n)",15,30,225,Greedy,122708,2
"Grafo Bipartito K(n,n)",15,30,225,Welsh-Powell,147208,2
"Grafo Bipartito K(n,n)",16,32,256,Greedy,138041,2
"Grafo Bipartito K(n,n)",16,32,256,Welsh-Powell,158917,2
"Grafo Bipartito K(n,n)",17,34,289,Greedy,153667,2
"Grafo Bipartito K(n,n)",17,34,289,Welsh-Powell,174458,2
"Grafo Bipartito K(n,n)",18,36,324,Greedy,170708,2
"Grafo Bipartito K(n,n)",18,36,324,Welsh-Powell,193166,2
"Grafo Bipartito K(n,n)",19,38,361,Greedy,186792,2
"Grafo Bipartito K(n,n)",19,38,361,Welsh-Powell,212208,2
"Grafo Bipartito K(n,n)",20,40,400,Greedy,219459,2
"Grafo Bipartito K(n,n)",20,40,400,Welsh-Powell,233250,2
"Grafo Bipartito K(n,n)",21,42,441,Greedy,227334,2
"Grafo Bipartito K(n,n)",21,42,441,Welsh-Powell,257292,2
"Grafo Bipartito K(n,n)",22,44,484,Greedy,250750,2
"Grafo Bipartito K(n,n)",22,44,484,Welsh-Powell,276834,2
"Grafo Bipartito K(n,n)",23,46,529,Greedy,271208,2
"Grafo Bipartito K(n,n)",23,46,529,Welsh-Powell,298000,2
"Grafo Bipartito K(n,n)",24,48,576,Greedy,287667,2
"Grafo Bipartito K(n,n)",24,48,576,Welsh-Powell,321875,2
"Grafo Bipartito K(n,n)",25,50,625,Greedy,314875,2
"Grafo Bipartito K(n,n)",25,50,625,Welsh-Powell,348750,2
"Grafo Bipartito K(n,n)",26,52,676,Greedy,337458,2
"Grafo Bipartito K(n,n)",26,52,676,Welsh-Powell,372792,2
"Grafo Bipartito K(n,n)",27,54,729,Greedy,358583,2
"Grafo Bipartito K(n,n)",27,54,729,Welsh-Powell,397500,2
"Grafo Bipartito K(n,n)",28,56,784,Greedy,386875,2
"Grafo Bipartito K(n,n)",28,56,784,Welsh-Powell,427500,2
"Grafo Bipartito K(n,n)",29,58,841,Greedy,412708,2
"Grafo Bipartito K(n,n)",29,58,841,Welsh-Powell,449209,2
"Grafo Bipartito K(n,n)",30,60,900,Greedy,454750,2
"Grafo Bipartito K(n,n)",30,60,900,Welsh-Powell,483542,2
"Grafo Bipartito K(n,n)",31,62,961,Greedy,472083,2
"Grafo Bipartito K(n,n)",31,62,961,Welsh-Powell,510125,2
"Grafo Bipartito K(n,n)",32,64,1024,Greedy,507917,2
"Grafo Bipartito K(n,n)",32,64,1024,Welsh-Powell,545208,2
"Grafo Bipartito K(n,n)",33,66,1089,Greedy,538875,2
"Grafo Bipartito K(n,n)",33,66,1089,Welsh-Powell,571875,2
"Grafo Bipartito K(n,n)",34,68,1156,Greedy,574875,2
"Grafo Bipartito K(n,n)",34,68,1156,Welsh-Powell,616875,2
"Grafo Bipartito K(n,n)",35,70,1225,Greedy,594625,2
"Grafo Bipartito K(n,n)",35,70,1225,Welsh-Powell,644667,2
"Grafo Bipartito K(n,n)",36,72,1296,Greedy,628333,2
"Grafo Bipartito K(n,n)",36,72,1296,Welsh-Powell,674083,2
"Grafo Bipartito K(n,n)",37,74,1369,Greedy,666833,2
"Grafo Bipartito K(n,n)",37,74,1369,Welsh-Powell,708833,2
"Grafo Bipartito K(n,n)",38,76,1444,Greedy,701208,2
"Grafo Bipartito K(n,n)",38,76,1444,Welsh-Powell,751375,2
"Grafo Bipartito K(n,n)",39,78,1521,Greedy,734708,2
"Grafo Bipartito K(n,n)",39,78,1521,Welsh-Powell,782250,2
"Grafo Bipartito K(n,n)",1,2,1,Greedy,6125,2
"Grafo Bipartito K(n,n)",1,2,1,Welsh-Powell,6875,2
"Grafo Bipartito K(n,n)",2,4,4,Greedy,7542,2
"Grafo Bipartito K(n,n)",2,4,4,Welsh-Powell,10083,2
"Grafo Bipartito K(n,n)",3,6,9,Greedy,10791,2
"Grafo Bipartito K(n,n)",3,6,9,Welsh-Powell,15042,2
"Grafo Bipartito K(n,n)",4,8,16,Greedy,15000,2
"Grafo Bipartito K(n,n)",4,8,16,Welsh-Powell,20417,2
"Grafo Bipartito K(n,n)",5,10,25,Greedy,20250,2
"Grafo Bipartito K(n,n)",5,10,25,Welsh-Powell,26916,2
"Grafo Bipartito K(n,n)",6,12,36,Greedy,27834,2
"Grafo Bipartito K(n,n)",6,12,36,Welsh-Powell,36000,2
"Grafo Bipartito K(n,n)",7,14,49,Greedy,34583,2
"Grafo Bipartito K(n,n)",7,14,49,Welsh-Powell,44000,2
"Grafo Bipartito K(n,n)",8,16,64,Greedy,45417,2
"Grafo Bipartito K(n,n)",8,16,64,Welsh-Powell,72709,2
"Grafo Bipartito K(n,n)",9,18,81,Greedy,52917,2
"Grafo Bipartito K(n,n)",9,18,81,Welsh-Powell,64959,2
"Grafo Bipartito K(n,n)",10,20,100,Greedy,62500,2
"Grafo Bipartito K(n,n)",10,20,100,Welsh-Powell,75875,2
"Grafo Bipartito K(n,n)",11,22,121,Greedy,73500,2
"Grafo Bipartito K(n,n)",11,22,121,Welsh-Powell,88375,2
"Grafo Bipartito K(n,n)",12,24,144,Greedy,84792,2
"Grafo Bipartito K(n,n)",12,24,144,Welsh-Powell,100000,2
"Grafo Bipartito K(n,n)",13,26,169,Greedy,97125,2
"Grafo Bipartito K(n,n)",13,26,169,Welsh-Powell,113000,2
"Grafo Bipartito K(n,n)",14,28,196,Greedy,111250,2
"Grafo Bipartito K(n,n)",14,28,196,Welsh-Powell,129083,2
"Grafo Bipartito K(n,n)",15,30,225,Greedy,124083,2
"Grafo Bipartito K(n,n)",15,30,225,Welsh-Powell,143917,2
"Grafo Bipartito K(n,n)",16,32,256,Greedy,141541,2
"Grafo Bipartito K(n,n)",16,32,256,Welsh-Powell,161750,2
"Grafo Bipartito K(n,n)",17,34,289,Greedy,156291,2
"Grafo Bipartito K(n,n)",17,34,289,Welsh-Powell,181625,2
"Grafo Bipartito K(n,n)",18,36,324,Greedy,172750,2
"Grafo Bipartito K(n,n)",18,36,324,Welsh-Powell,196208,2
"Grafo Bipartito K(n,n)",19,38,361,Greedy,194167,2
"Grafo Bipartito K(n,n)",19,38,361,Welsh-Powell,216916,2
"Grafo Bipartito K(n,n)",20,40,400,Greedy,210750,2
"Grafo Bipartito K(n,n)",20,40,400,Welsh-Powell,235958,2
"Grafo Bipartito K(n,n)",21,42,441,Greedy,233292,2
"Grafo Bipartito K(n,n)",21,42,441,Welsh-Powell,258625,2
"Grafo Bipartito K(n,n)",22,44,484,Greedy,255542,2
"Grafo Bipartito K(n,n)",22,44,484,Welsh-Powell,282625,2
"Grafo Bipartito K(n,n)",23,46,529,Greedy,275375,2
"Grafo Bipartito K(n,n)",23,46,529,Welsh-Powell,304500,2
"Grafo Bipartito K(n,n)",24,48,576,Greedy,296083,2
"Grafo Bipartito K(n,n)",24,48,576,Welsh-Powell,327291,2
"Grafo Bipartito K(n,n)",25,50,625,Greedy,317041,2
"Grafo Bipartito K(n,n)",25,50,625,Welsh-Powell,351625,2
"Grafo Bipartito K(n,n)",26,52,676,Greedy,342208,2
"Grafo Bipartito K(n,n)",26,52,676,Welsh-Powell,378458,2
"Grafo Bipartito K(n,n)",27,54,729,Greedy,368208,2
"Grafo Bipartito K(n,n)",27,54,729,Welsh-Powell,407416,2
"Grafo Bipartito K(n,n)",28,56,784,Greedy,400917,2
"Grafo Bipartito K(n,n)",28,56,784,Welsh-Powell,430125,2
"Grafo Bipartito K(n,n)",29,58,841,Greedy,423375,2
"Grafo Bipartito K(n,n)",29,58,841,Welsh-Powell,471666,2
"Grafo Bipartito K(n,n)",30,60,900,Greedy,448500,2
"Grafo Bipartito K(n,n)",30,60,900,Welsh-Powell,486625,2
"Grafo Bipartito K(n,n)",31,62,961,Greedy,476667,2
"Grafo Bipartito K(n,n)",31,62,961,Welsh-Powell,520792,2
"Grafo Bipartito K(n,n)",32,64,1024,Greedy,509458,2
"Grafo Bipartito K(n,n)",32,64,1024,Welsh-Powell,548417,2
"Grafo Bipartito K(n,n)",33,66,1089,Greedy,537000,2
"Grafo Bipartito K(n,n)",33,66,1089,Welsh-Powell,580209,2
"Grafo Bipartito K(n,n)",34,68,1156,Greedy,579583,2
"Grafo Bipartito K(n,n)",34,68,1156,Welsh-Powell,616041,2
"Grafo Bipartito K(n,n)",35,70,1225,Greedy,605083,2
"Grafo Bipartito K(n,n)",35,70,1225,Welsh-Powell,646583,2
"Grafo Bipartito K(n,n)",36,72,1296,Greedy,639042,2
"Grafo Bipartito K(n,n)",36,72,1296,Welsh-Powell,689958,2
"Grafo Bipartito K(n,n)",37,74,1369,Greedy,681667,2
"Grafo Bipartito K(n,n)",37,74,1369,Welsh-Powell,710375,2
"Grafo Bipartito K(n,n)",38,76,1444,Greedy,714167,2
"Grafo Bipartito K(n,n)",38,76,1444,Welsh-Powell,752792,2
"Grafo Bipartito K(n,n)",39,78,1521,Greedy,747875,2
"Grafo Bipartito K(n,n)",39,78,1521,Welsh-Powell,785750,2
"Grafo Bipartito K(n,n)",1,2,1,Greedy,4417,2
"Grafo Bipartito K(n,n)",1,2,1,Welsh-Powell,6000,2
"Grafo Bipartito K(n,n)",2,4,4,Greedy,6542,2
"Grafo Bipartito K(n,n)",2,4,4,Welsh-Powell,9500,2
"Grafo Bipartito K(n,n)",3,6,9,Greedy,10208,2
"Grafo Bipartito K(n,n)",3,6,9,Welsh-Powell,14500,2
"Grafo Bipartito K(n,n)",4,8,16,Greedy,14666,2
"Grafo Bipartito K(n,n)",4,8,16,Welsh-Powell,19833,2
"Grafo Bipartito K(n,n)",5,10,25,Greedy,20375,2
"Grafo Bipartito K(n,n)",5,10,25,Welsh-Powell,26708,2
"Grafo Bipartito K(n,n)",6,12,36,Greedy,27167,2
"Grafo Bipartito K(n,n)",6,12,36,Welsh-Powell,35458,2
"Grafo Bipartito K(n,n)",7,14,49,Greedy,34250,2
"Grafo Bipartito K(n,n)",7,14,49,Welsh-Powell,43875,2
"Grafo Bipartito K(n,n)",8,16,64,Greedy,43083,2
"Grafo Bipartito K(n,n)",8,16,64,Welsh-Powell,54500,2
"Grafo Bipartito K(n,n)",9,18,81,Greedy,51833,2
"Grafo Bipartito K(n,n)",9,18,81,Welsh-Powell,64584,2
"Grafo Bipartito K(n,n)",10,20,100,Greedy,61583,2
"Grafo Bipartito K(n,n)",10,20,100,Welsh-Powell,75750,2
"Grafo Bipartito K(n,n)",11,22,121,Greedy,73709,2
"Grafo Bipartito K(n,n)",11,22,121,Welsh-Powell,87916,2
"Grafo Bipartito K(n,n)",12,24,144,Greedy,84917,2
"Grafo Bipartito K(n,n)",12,24,144,Welsh-Powell,100292,2
"Grafo Bipartito K(n,n)",13,26,169,Greedy,97666,2
"Grafo Bipartito K(n,n)",13,26,169,Welsh-Powell,115792,2
"Grafo Bipartito K(n,n)",14,28,196,Greedy,110458,2
"Grafo Bipartito K(n,n)",14,28,196,Welsh-Powell,128083,2
"Grafo Bipartito K(n,n)",15,30,225,Greedy,126041,2
"Grafo Bipartito K(n,n)",15,30,225,Welsh-Powell,147958,2
"Grafo Bipartito K(n,n)",16,32,256,Greedy,140125,2
"Grafo Bipartito K(n,n)",16,32,256,Welsh-Powell,176958,2
"Grafo Bipartito K(n,n)",17,34,289,Greedy,155875,2
"Grafo Bipartito K(n,n)",17,34,289,Welsh-Powell,177791,2
"Grafo Bipartito K(n,n)",18,36,324,Greedy,173042,2
"Grafo Bipartito K(n,n)",18,36,324,Welsh-Powell,198125,2
"Grafo Bipartito K(n,n)",19,38,361,Greedy,190250,2
"Grafo Bipartito K(n,n)",19,38,361,Welsh-Powell,216208,2
"Grafo Bipartito K(n,n)",20,40,400,Greedy,213042,2
"Grafo Bipartito K(n,n)",20,40,400,Welsh-Powell,248083,2
"Grafo Bipartito K(n,n)",21,42,441,Greedy,234291,2
"Grafo Bipartito K(n,n)",21,42,441,Welsh-Powell,268042,2
"Grafo Bipartito K(n,n)",22,44,484,Greedy,255458,2
"Grafo Bipartito K(n,n)",22,44,484,Welsh-Powell,288500,2
"Grafo Bipartito K(n,n)",23,46,529,Greedy,270834,2
"Grafo Bipartito K(n,n)",23,46,529,Welsh-Powell,300917,2
"Grafo Bipartito K(n,n)",24,48,576,Greedy,293333,2
"Grafo Bipartito K(n,n)",24,48,576,Welsh-Powell,327000,2
"Grafo Bipartito K(n,n)",25,50,625,Greedy,317084,2
"Grafo Bipartito K(n,n)",25,50,625,Welsh-Powell,349416,2
"Grafo Bipartito K(n,n)",26,52,676,Greedy,343166,2
"Grafo Bipartito K(n,n)",26,52,676,Welsh-Powell,373292,2
"Grafo Bipartito K(n,n)",27,54,729,Greedy,368041,2
"Grafo Bipartito K(n,n)",27,54,729,Welsh-Powell,400666,2
"Grafo Bipartito K(n,n)",28,56,784,Greedy,391708,2
"Grafo Bipartito K(n,n)",28,56,784,Welsh-Powell,429250,2
"Grafo Bipartito K(n,n)",29,58,841,Greedy,419625,2
"Grafo Bipartito K(n,n)",29,58,841,Welsh-Powell,454041,2
"Grafo Bipartito K(n,n)",30,60,900,Greedy,444000,2
"Grafo Bipartito K(n,n)",30,60,900,Welsh-Powell,482750,2
"Grafo Bipartito K(n,n)",31,62,961,Greedy,474042,2
"Grafo Bipartito K(n,n)",31,62,961,Welsh-Powell,515000,2
"Grafo Bipartito K(n,n)",32,64,1024,Greedy,503208,2
"Grafo Bipartito K(n,n)",32,64,1024,Welsh-Powell,542916,2
"Grafo Bipartito K(n,n)",33,66,1089,Greedy,543708,2
"Grafo Bipartito K(n,n)",33,66,1089,Welsh-Powell,573417,2
"Grafo Bipartito K(n,n)",34,68,1156,Greedy,581208,2
"Grafo Bipartito K(n,n)",34,68,1156,Welsh-Powell,611875,2
"Grafo Bipartito K(n,n)",35,70,1225,Greedy,602083,2
"Grafo Bipartito K(n,n)",35,70,1225,Welsh-Powell,638958,2
"Grafo Bipartito K(n,n)",36,72,1296,Greedy,633709,2
"Grafo Bipartito K(n,n)",36,72,1296,Welsh-Powell,677625,2
"Grafo Bipartito K(n,n)",37,74,1369,Greedy,667083,2
"Grafo Bipartito K(n,n)",37,74,1369,Welsh-Powell,708709,2
"Grafo Bipartito K(n,n)",38,76,1444,Greedy,702291,2
"Grafo Bipartito K(n,n)",38,76,1444,Welsh-Powell,759834,2
"Grafo Bipartito K(n,n)",39,78,1521,Greedy,736292,2
"Grafo Bipartito K(n,n)",39,78,1521,Welsh-Powell,782750,2
"Grafo Bipartito K(n,n)",1,2,1,Greedy,5625,2
"Grafo Bipartito K(n,n)",1,2,1,Welsh-Powell,6500,2
"Grafo Bipartito K(n,n)",2,4,4,Greedy,6792,2
"Grafo Bipartito K(n,n)",2,4,4,Welsh-Powell,9708,2
"Grafo Bipartito K(n,n)",3,6,9,Greedy,10291,2
"Grafo Bipartito K(n,n)",3,6,9,Welsh-Powell,14583,2
"Grafo Bipartito K(n,n)",4,8,16,Greedy,15042,2
"Grafo Bipartito K(n,n)",4,8,16,Welsh-Powell,20209,2
"Grafo Bipartito K(n,n)",5,10,25,Greedy,20291,2
"Grafo Bipartito K(n,n)",5,10,25,Welsh-Powell,27292,2
"Grafo Bipartito K(n,n)",6,12,36,Greedy,27333,2
"Grafo Bipartito K(n,n)",6,12,36,Welsh-Powell,36041,2
"Grafo Bipartito K(n,n)",7,14,49,Greedy,34708,2
"Grafo Bipartito K(n,n)",7,14,49,Welsh-Powell,43875,2
"Grafo Bipartito K(n,n)",8,16,64,Greedy,47792,2
"Grafo Bipartito K(n,n)",8,16,64,Welsh-Powell,54209,2
"Grafo Bipartito K(n,n)",9,18,81,Greedy,52667,2
"Grafo Bipartito K(n,n)",9,18,81,Welsh-Powell,64833,2
"Grafo Bipartito K(n,n)",10,20,100,Greedy,62166,2
"Grafo Bipartito K(n,n)",10,20,100,Welsh-Powell,76500,2
"Grafo Bipartito K(n,n)",11,22,121,Greedy,74250,2
"Grafo Bipartito K(n,n)",11,22,121,Welsh-Powell,88375,2
"Grafo Bipartito K(n,n)",12,24,144,Greedy,85916,2
"Grafo Bipartito K(n,n)",12,24,144,Welsh-Powell,100875,2
"Grafo Bipartito K(n,n)",13,26,169,Greedy,98041,2
"Grafo Bipartito K(n,n)",13,26,169,Welsh-Powell,114292,2
"Grafo Bipartito K(n,n)",14,28,196,Greedy,112375,2
"Grafo Bipartito K(n,n)",14,28,196,Welsh-Powell,129958,2
"Grafo Bipartito K(n,n)",15,30,225,Greedy,125542,2
"Grafo Bipartito K(n,n)",15,30,225,Welsh-Powell,147459,2
"Grafo Bipartito K(n,n)",16,32,256,Greedy,140291,2
"Grafo Bipartito K(n,n)",16,32,256,Welsh-Powell,160750,2
"Grafo Bipartito K(n,n)",17,34,289,Greedy,156291,2
"Grafo Bipartito K(n,n)",17,34,289,Welsh-Powell,181208,2
"Grafo Bipartito K(n,n)",18,36,324,Greedy,172875,2
"Grafo Bipartito K(n,n)",18,36,324,Welsh-Powell,195917,2
"Grafo Bipartito K(n,n)",19,38,361,Greedy,191125,2
"Grafo Bipartito K(n,n)",19,38,361,Welsh-Powell,215750,2
"Grafo Bipartito K(n,n)",20,40,400,Greedy,210333,2
"Grafo Bipartito K(n,n)",20,40,400,Welsh-Powell,236708,2
"Grafo Bipartito K(n,n)",21,42,441,Greedy,230792,2
"Grafo Bipartito K(n,n)",21,42,441,Welsh-Powell,259167,2
"Grafo Bipartito K(n,n)",22,44,484,Greedy,252291,2
"Grafo Bipartito K(n,n)",22,44,484,Welsh-Powell,281375,2
"Grafo Bipartito K(n,n)",23,46,529,Greedy,276625,2
"Grafo Bipartito K(n,n)",23,46,529,Welsh-Powell,302375,2
"Grafo Bipartito K(n,n)",24,48,576,Greedy,295208,2
"Grafo Bipartito K(n,n)",24,48,576,Welsh-Powell,330333,2
"Grafo Bipartito K(n,n)",25,50,625,Greedy,322334,2
"Grafo Bipartito K(n,n)",25,50,625,Welsh-Powell,353291,2
"Grafo Bipartito K(n,n)",26,52,676,Greedy,346000,2
"Grafo Bipartito K(n,n)",26,52,676,Welsh-Powell,381500,2
"Grafo Bipartito K(n,n)",27,54,729,Greedy,372250,2
"Grafo Bipartito K(n,n)",27,54,729,Welsh-Powell,408083,2
"Grafo Bipartito K(n,n)",28,56,784,Greedy,399875,2
"Grafo Bipartito K(n,n)",28,56,784,Welsh-Powell,444416,2
"Grafo Bipartito K(n,n)",29,58,841,Greedy,425583,2
"Grafo Bipartito K(n,n)",29,58,841,Welsh-Powell,464083,2
"Grafo Bipartito K(n,n)",30,60,900,Greedy,457417,2
"Grafo Bipartito K(n,n)",30,60,900,Welsh-Powell,491000,2
"Grafo Bipartito K(n,n)",31,62,961,Greedy,492000,2
"Grafo Bipartito K(n,n)",31,62,961,Welsh-Powell,521167,2
"Grafo Bipartito K(n,n)",32,64,1024,Greedy,516041,2
"Grafo Bipartito K(n,n)",32,64,1024,Welsh-Powell,557875,2
"Grafo Bipartito K(n,n)",33,66,1089,Greedy,544208,2
"Grafo Bipartito K(n,n)",33,66,1089,Welsh-Powell,585792,2
"Grafo Bipartito K(n,n)",34,68,1156,Greedy,574209,2
"Grafo Bipartito K(n,n)",34,68,1156,Welsh-Powell,620708,2
"Grafo Bipartito K(n,n)",35,70,1225,Greedy,616792,2
"Grafo Bipartito K(n,n)",35,70,1225,Welsh-Powell,646459,2
"Grafo Bipartito K(n,n)",36,72,1296,Greedy,640125,2
"Grafo Bipartito K(n,n)",36,72,1296,Welsh-Powell,682959,2
"Grafo Bipartito K(n,n)",37,74,1369,Greedy,678000,2
"Grafo Bipartito K(n,n)",37,74,1369,Welsh-Powell,717750,2
"Grafo Bipartito K(n,n)",38,76,1444,Greedy,727250,2
"Grafo Bipartito K(n,n)",38,76,1444,Welsh-Powell,756208,2
"Grafo Bipartito K(n,n)",39,78,1521,Greedy,747083,2
"Grafo Bipartito K(n,n)",39,78,1521,Welsh-Powell,795167,2
"Grafo Bipartito K(n,n)",1,2,1,Greedy,4792,2
"Grafo Bipartito K(n,n)",1,2,1,Welsh-Powell,5791,2
"Grafo Bipartito K(n,n)",2,4,4,Greedy,6375,2
"Grafo Bipartito K(n,n)",2,4,4,Welsh-Powell,9250,2
"Grafo Bipartito K(n,n)",3,6,9,Greedy,10042,2
"Grafo Bipartito K(n,n)",3,6,9,Welsh-Powell,14375,2
"Grafo Bipartito K(n,n)",4,8,16,Greedy,14542,2
"Grafo Bipartito K(n,n)",4,8,16,Welsh-Powell,20333,2
"Grafo Bipartito K(n,n)",5,10,25,Greedy,20333,2
"Grafo Bipartito K(n,n)",5,10,25,Welsh-Powell,26666,2
"Grafo Bipartito K(n,n)",6,12,36,Greedy,27583,2
"Grafo Bipartito K(n,n)",6,12,36,Welsh-Powell,35500,2
"Grafo Bipartito K(n,n)",7,14,49,Greedy,34375,2
"Grafo Bipartito K(n,n)",7,14,49,Welsh-Powell,43958,2
"Grafo Bipartito K(n,n)",8,16,64,Greedy,43542,2
"Grafo Bipartito K(n,n)",8,16,64,Welsh-Powell,54125,2
"Grafo Bipartito K(n,n)",9,18,81,Greedy,52041,2
"Grafo Bipartito K(n,n)",9,18,81,Welsh-Powell,64083,2
"Grafo Bipartito K(n,n)",10,20,100,Greedy,61917,2
"Grafo Bipartito K(n,n)",10,20,100,Welsh-Powell,75500,2
"Grafo Bipartito K(n,n)",11,22,121,Greedy,73625,2
"Grafo Bipartito K(n,n)",11,22,121,Welsh-Powell,88334,2
"Grafo Bipartito K(n,n)",12,24,144,Greedy,85291,2
"Grafo Bipartito K(n,n)",12,24,144,Welsh-Powell,112667,2
"Grafo Bipartito K(n,n)",13,26,169,Greedy,97750,2
"Grafo Bipartito K(n,n)",13,26,169,Welsh-Powell,113875,2
"Grafo Bipartito K(n,n)",14,28,196,Greedy,111125,2
"Grafo Bipartito K(n,n)",14,28,196,Welsh-Powell,128833,2
"Grafo Bipartito K(n,n)",15,30,225,Greedy,135542,2
"Grafo Bipartito K(n,n)",15,30,225,Welsh-Powell,153084,2
"Grafo Bipartito K(n,n)",16,32,256,Greedy,140625,2
"Grafo Bipartito K(n,n)",16,32,256,Welsh-Powell,161292,2
"Grafo Bipartito K(n,n)",17,34,289,Greedy,156375,2
"Grafo Bipartito K(n,n)",17,34,289,Welsh-Powell,178375,2
"Grafo Bipartito K(n,n)",18,36,324,Greedy,172750,2
"Grafo Bipartito K(n,n)",18,36,324,Welsh-Powell,195917,2
"Grafo Bipartito K(n,n)",19,38,361,Greedy,193500,2
"Grafo Bipartito K(n,n)",19,38,361,Welsh-Powell,216292,2
"Grafo Bipartito K(n,n)",20,40,400,Greedy,213416,2
"Grafo Bipartito K(n,n)",20,40,400,Welsh-Powell,235500,2
"Grafo Bipartito K(n,n)",21,42,441,Greedy,232375,2
"Grafo Bipartito K(n,n)",21,42,441,Welsh-Powell,258334,2
"Grafo Bipartito K(n,n)",22,44,484,Greedy,252375,2
"Grafo Bipartito K(n,n)",22,44,484,Welsh-Powell,282334,2
"Grafo Bipartito K(n,n)",23,46,529,Greedy,273166,2
"Grafo Bipartito K(n,n)",23,46,529,Welsh-Powell,301834,2
"Grafo Bipartito K(n,n)",24,48,576,Greedy,299834,2
"Grafo Bipartito K(n,n)",24,48,576,Welsh-Powell,329250,2
